-1.79604749E+00,+24.02412E-03
-1.79596999E+00,+23.57200E-03
-1.79589249E+00,+23.80890E-03
-1.79581499E+00,+24.02412E-03
-1.79573749E+00,+23.57200E-03
-1.79565999E+00,+23.80890E-03
-1.79558249E+00,+24.47624E-03
-1.79550499E+00,+24.69146E-03
-1.79542749E+00,+24.23934E-03
-1.79534999E+00,+23.57200E-03
-1.79527249E+00,+22.90466E-03
-1.79519499E+00,+22.68945E-03
-1.79511749E+00,+24.04581E-03
-1.79503999E+00,+24.23934E-03
-1.79496249E+00,+24.47624E-03
-1.79488499E+00,+24.23934E-03
-1.79480749E+00,+23.57200E-03
-1.79472999E+00,+23.35678E-03
-1.79465249E+00,+23.80890E-03
-1.79457499E+00,+23.57200E-03
-1.79449749E+00,+23.80890E-03
-1.79441999E+00,+24.02412E-03
-1.79434249E+00,+24.02412E-03
-1.79426499E+00,+24.02412E-03
-1.79418749E+00,+24.47624E-03
-1.79410999E+00,+24.23934E-03
-1.79403249E+00,+24.47624E-03
-1.79395499E+00,+24.23934E-03
-1.79387749E+00,+23.57200E-03
-1.79379999E+00,+23.35678E-03
-1.79372249E+00,+24.26103E-03
-1.79364499E+00,+23.78722E-03
-1.79356749E+00,+23.35678E-03
-1.79348999E+00,+24.26103E-03
-1.79341249E+00,+23.78722E-03
-1.79333499E+00,+24.26103E-03
-1.79325749E+00,+24.69146E-03
-1.79317999E+00,+23.78722E-03
-1.79310249E+00,+24.26103E-03
-1.79302499E+00,+24.23934E-03
-1.79294749E+00,+23.57200E-03
-1.79286999E+00,+23.35678E-03
-1.79279249E+00,+23.35678E-03
-1.79271499E+00,+24.26103E-03
-1.79263749E+00,+23.78722E-03
-1.79255999E+00,+23.35678E-03
-1.79248248E+00,+23.35678E-03
-1.79240498E+00,+23.80890E-03
-1.79232748E+00,+23.57200E-03
-1.79224998E+00,+24.26103E-03
-1.79217248E+00,+23.78722E-03
-1.79209498E+00,+23.80890E-03
-1.79201748E+00,+23.57200E-03
-1.79193998E+00,+23.35678E-03
-1.79186248E+00,+23.80890E-03
-1.79178498E+00,+23.57200E-03
-1.79170748E+00,+24.26103E-03
-1.79162998E+00,+23.78722E-03
-1.79155248E+00,+23.35678E-03
-1.79147498E+00,+24.26103E-03
-1.79139748E+00,+24.23934E-03
-1.79131998E+00,+24.02412E-03
-1.79124248E+00,+23.57200E-03
