second,Ampere
+41.70769E-03,+20.27547E-03
+41.74019E-03,+28.79792E-03
+41.77269E-03,+22.48530E-03
+41.80519E-03,+13.50113E-03
+41.83769E-03,+20.68597E-03
+41.87019E-03,+25.10269E-03
+41.90269E-03,+16.63293E-03
+41.93519E-03,+19.91619E-03
+41.96769E-03,+28.48986E-03
+42.00020E-03,+19.97035E-03
+42.03270E-03,+17.45246E-03
+42.06520E-03,+25.92295E-03
+42.09770E-03,+22.58774E-03
+42.13020E-03,+14.11725E-03
+42.16270E-03,+19.96741E-03
+42.19520E-03,+29.15720E-03
+42.22770E-03,+20.27841E-03
+42.26020E-03,+11.70400E-03
+42.29270E-03,+21.71258E-03
+42.32520E-03,+29.67087E-03
+42.35770E-03,+19.66229E-03
+42.39020E-03,+11.34472E-03
+42.42270E-03,+19.96741E-03
+42.45520E-03,+19.09740E-03
+42.48770E-03,+11.29350E-03
+42.52020E-03,+21.45574E-03
+42.55270E-03,+25.66759E-03
+42.58520E-03,+15.60632E-03
+42.61770E-03,+19.65935E-03
+42.65020E-03,+27.36080E-03
+42.68270E-03,+19.09740E-03
+42.71520E-03,+12.01206E-03
+42.74770E-03,+18.47907E-03
+42.78020E-03,+19.71278E-03
+42.81270E-03,+13.50113E-03
+42.84520E-03,+21.40452E-03
+42.87770E-03,+29.67087E-03
+42.91020E-03,+19.30301E-03
+42.94270E-03,+11.03667E-03
+42.97520E-03,+17.81174E-03
+43.00770E-03,+17.24905E-03
+43.04020E-03,+11.65278E-03
+43.07270E-03,+17.45246E-03
+43.10520E-03,+27.00079E-03
+43.13770E-03,+20.63769E-03
+43.17020E-03,+15.24557E-03
+43.20270E-03,+24.48510E-03
+43.23520E-03,+23.56314E-03
+43.26770E-03,+14.42530E-03
+43.30020E-03,+15.29679E-03
+43.33270E-03,+19.76326E-03
+43.36521E-03,+15.65754E-03
+43.39771E-03,+20.68597E-03
+43.43021E-03,+29.77331E-03
+43.46271E-03,+20.63769E-03
+43.49521E-03,+11.65278E-03
+43.52771E-03,+20.68597E-03
+43.56021E-03,+26.18053E-03
+43.59271E-03,+16.83855E-03
+43.62521E-03,+20.73719E-03
+43.65771E-03,+29.36281E-03
+43.69021E-03,+20.02157E-03
+43.72271E-03,+12.73062E-03
+43.75521E-03,+21.96942E-03
+43.78771E-03,+29.36281E-03
+43.82021E-03,+19.66229E-03
+43.85271E-03,+20.32669E-03
+43.88521E-03,+28.74670E-03
+43.91771E-03,+19.66229E-03
+43.95021E-03,+11.70400E-03
+43.98271E-03,+19.19763E-03
+44.01521E-03,+20.32889E-03
+44.04771E-03,+13.86041E-03
+44.08021E-03,+19.55691E-03
+44.11271E-03,+26.74469E-03
+44.14521E-03,+19.09740E-03
+44.17771E-03,+11.29350E-03
+44.21021E-03,+18.94079E-03
+44.24271E-03,+20.99623E-03
+44.27521E-03,+14.16847E-03
+44.30771E-03,+20.99402E-03
+44.34021E-03,+24.02486E-03
+44.37271E-03,+15.70876E-03
+44.40521E-03,+12.01206E-03
+44.43771E-03,+22.07186E-03
+44.47021E-03,+20.99697E-03
+44.50271E-03,+11.96084E-03
+44.53521E-03,+11.34472E-03
+44.56771E-03,+21.76380E-03
+44.60021E-03,+20.99697E-03
+44.63271E-03,+10.52373E-03
+44.66521E-03,+8.67538E-03
+44.69772E-03,+12.62744E-03
+44.73022E-03,+19.24959E-03
+44.76272E-03,+23.81850E-03
+44.79522E-03,+17.81394E-03
+44.82772E-03,+15.29679E-03
+44.86022E-03,+18.68543E-03
+44.89272E-03,+21.91893E-03
+44.92522E-03,+23.61362E-03
+44.95772E-03,+23.04873E-03
+44.99022E-03,+19.04544E-03
+45.02272E-03,+17.14514E-03
+45.05522E-03,+24.07461E-03
+45.08772E-03,+25.82125E-03
+45.12022E-03,+23.71606E-03
+45.15272E-03,+21.14989E-03
+45.18522E-03,+17.96687E-03
+45.21772E-03,+19.86570E-03
+45.25022E-03,+23.81850E-03
+45.28272E-03,+24.99952E-03
+45.31522E-03,+20.38011E-03
+45.34772E-03,+17.04270E-03
+45.38022E-03,+16.63220E-03
+45.41272E-03,+24.27949E-03
+45.44522E-03,+26.33492E-03
+45.47772E-03,+22.74067E-03
+45.51022E-03,+20.48256E-03
+45.54272E-03,+17.65881E-03
+45.57522E-03,+24.53633E-03
+45.60772E-03,+26.38614E-03
+45.64022E-03,+21.97089E-03
+45.67272E-03,+17.04343E-03
+45.70522E-03,+16.58024E-03
+45.73772E-03,+21.50844E-03
+45.77022E-03,+22.63823E-03
+45.80272E-03,+23.45922E-03
+45.83522E-03,+23.61362E-03
+45.86772E-03,+20.17450E-03
+45.90022E-03,+18.01809E-03
+45.93272E-03,+23.40727E-03
+45.96522E-03,+25.87247E-03
+45.99772E-03,+22.58701E-03
+46.03023E-03,+15.24704E-03
+46.06273E-03,+14.68067E-03
+46.09523E-03,+22.63749E-03
+46.12773E-03,+24.58902E-03
+46.16023E-03,+23.71606E-03
+46.19273E-03,+19.71278E-03
+46.22523E-03,+16.73464E-03
+46.25773E-03,+16.63220E-03
+46.29023E-03,+20.32742E-03
+46.32273E-03,+23.30556E-03
+46.35523E-03,+18.37810E-03
+46.38773E-03,+17.19636E-03
+46.42023E-03,+23.66411E-03
+46.45273E-03,+30.59431E-03
+46.48523E-03,+27.97766E-03
+46.51773E-03,+23.35678E-03
+46.55023E-03,+21.20111E-03
+46.58273E-03,+17.91565E-03
+46.61523E-03,+21.35404E-03
+46.64773E-03,+24.28096E-03
+46.68023E-03,+24.07534E-03
+46.71273E-03,+17.86516E-03
+46.74523E-03,+15.24557E-03
+46.77773E-03,+16.94025E-03
+46.81023E-03,+19.96814E-03
+46.84273E-03,+23.35678E-03
+46.87523E-03,+18.68616E-03
+46.90773E-03,+16.47780E-03
+46.94023E-03,+17.29953E-03
+46.97273E-03,+21.35404E-03
+47.00523E-03,+24.28096E-03
+47.03773E-03,+21.91967E-03
+47.07023E-03,+19.25032E-03
+47.10273E-03,+18.37737E-03
+47.13523E-03,+26.94883E-03
+47.16773E-03,+28.64499E-03
+47.20023E-03,+20.07206E-03
+47.23273E-03,+16.68342E-03
+47.26523E-03,+16.68342E-03
+47.29773E-03,+25.30610E-03
+47.33023E-03,+28.74743E-03
+47.36274E-03,+24.99952E-03
+47.39524E-03,+19.66156E-03
+47.42774E-03,+17.50442E-03
+47.46024E-03,+17.91565E-03
+47.49274E-03,+18.47981E-03
+47.52524E-03,+21.45721E-03
+47.55774E-03,+15.86315E-03
+47.59024E-03,+13.96211E-03
+47.62274E-03,+16.63220E-03
+47.65524E-03,+23.56093E-03
+47.68774E-03,+26.79664E-03
+47.72024E-03,+20.43134E-03
+47.75274E-03,+17.71003E-03
+47.78524E-03,+17.29953E-03
+47.81774E-03,+27.10250E-03
+47.85024E-03,+29.20989E-03
+47.88274E-03,+24.07534E-03
+47.91524E-03,+19.30228E-03
+47.94774E-03,+15.75924E-03
+47.98024E-03,+26.74322E-03
+48.01274E-03,+28.18327E-03
+48.04524E-03,+20.94427E-03
+48.07774E-03,+15.70876E-03
+48.11024E-03,+15.60485E-03
+48.14274E-03,+17.24831E-03
+48.17524E-03,+24.27949E-03
+48.20774E-03,+28.13132E-03
+48.24024E-03,+18.89178E-03
+48.27274E-03,+16.22096E-03
+48.30524E-03,+20.48182E-03
+48.33774E-03,+28.48912E-03
+48.37024E-03,+28.28571E-03
+48.40274E-03,+21.20111E-03
+48.43524E-03,+15.04142E-03
+48.46774E-03,+14.57823E-03
+48.50024E-03,+24.89560E-03
+48.53274E-03,+27.77204E-03
+48.56524E-03,+23.97290E-03
+48.59774E-03,+18.68616E-03
+48.63024E-03,+16.47780E-03
+48.66274E-03,+16.94025E-03
+48.69525E-03,+20.32742E-03
+48.72775E-03,+24.38340E-03
+48.76025E-03,+18.22444E-03
+48.79275E-03,+15.19435E-03
+48.82525E-03,+16.63220E-03
+48.85775E-03,+21.04598E-03
+48.89025E-03,+24.28096E-03
+48.92275E-03,+21.56039E-03
+48.95525E-03,+18.94226E-03
+48.98775E-03,+17.65881E-03
+49.02025E-03,+25.61416E-03
+49.05275E-03,+27.66960E-03
+49.08525E-03,+22.63823E-03
+49.11775E-03,+17.35149E-03
+49.15025E-03,+16.22096E-03
+49.18275E-03,+26.94883E-03
+49.21525E-03,+29.00427E-03
+49.24775E-03,+24.69146E-03
+49.28025E-03,+21.09867E-03
+49.31275E-03,+18.37737E-03
+49.34525E-03,+22.99677E-03
+49.37775E-03,+23.81924E-03
+49.41025E-03,+23.15117E-03
+49.44275E-03,+18.94300E-03
+49.47525E-03,+16.52902E-03
+49.50775E-03,+21.55966E-03
+49.54025E-03,+29.05402E-03
+49.57275E-03,+26.54054E-03
+49.60525E-03,+22.84311E-03
+49.63775E-03,+21.45795E-03
+49.67025E-03,+17.96687E-03
+49.70275E-03,+22.73993E-03
+49.73525E-03,+23.40874E-03
+49.76775E-03,+18.58299E-03
+49.80025E-03,+15.55436E-03
+49.83275E-03,+16.52902E-03
+49.86525E-03,+26.23028E-03
+49.89775E-03,+26.23248E-03
+49.93025E-03,+22.12455E-03
+49.96275E-03,+21.20111E-03
+49.99525E-03,+18.99349E-03
+50.02776E-03,+17.24831E-03
+50.06026E-03,+25.35732E-03
+50.09276E-03,+27.97766E-03
+50.12526E-03,+20.12328E-03
+50.15776E-03,+16.99148E-03
+50.19026E-03,+17.76125E-03
+50.22276E-03,+25.87100E-03
+50.25526E-03,+27.00226E-03
+50.28776E-03,+18.73738E-03
+50.32026E-03,+17.14514E-03
+50.35276E-03,+17.96687E-03
+50.38526E-03,+20.58426E-03
+50.41776E-03,+21.91967E-03
+50.45026E-03,+22.48383E-03
+50.48276E-03,+19.71278E-03
+50.51526E-03,+17.81247E-03
+50.54776E-03,+26.53834E-03
+50.58026E-03,+32.34022E-03
+50.61276E-03,+27.72082E-03
+50.64526E-03,+22.22773E-03
+50.67776E-03,+19.25032E-03
+50.71026E-03,+20.53304E-03
+50.74276E-03,+26.28223E-03
+50.77526E-03,+26.48859E-03
+50.80776E-03,+23.30556E-03
+50.84026E-03,+19.45594E-03
+50.87276E-03,+17.40197E-03
+50.90526E-03,+20.53304E-03
+50.93776E-03,+23.76728E-03
+50.97026E-03,+23.97290E-03
+51.00276E-03,+16.88977E-03
+51.03526E-03,+14.93751E-03
+51.06776E-03,+19.45520E-03
+51.10026E-03,+22.12455E-03
+51.13276E-03,+23.35678E-03
+51.16526E-03,+18.32688E-03
+51.19776E-03,+16.52902E-03
+51.23026E-03,+18.68543E-03
+51.26276E-03,+26.23028E-03
+51.29526E-03,+28.74743E-03
+51.32776E-03,+19.61034E-03
+51.36027E-03,+14.32213E-03
+51.39277E-03,+16.88830E-03
+51.42527E-03,+25.10122E-03
+51.45777E-03,+26.43737E-03
+51.49027E-03,+20.12328E-03
+51.52277E-03,+15.91364E-03
+51.55527E-03,+16.11852E-03
+51.58777E-03,+19.86570E-03
+51.62027E-03,+26.69273E-03
+51.65277E-03,+27.46398E-03
+51.68527E-03,+19.30228E-03
+51.71777E-03,+16.47780E-03
+51.75027E-03,+17.65881E-03
+51.78277E-03,+21.30282E-03
+51.81527E-03,+23.97290E-03
+51.84777E-03,+22.99751E-03
+51.88027E-03,+19.81522E-03
+51.91277E-03,+16.63220E-03
+51.94527E-03,+22.12382E-03
+51.97777E-03,+24.48658E-03
+52.01027E-03,+18.07005E-03
+52.04277E-03,+14.68141E-03
+52.07527E-03,+16.83708E-03
+52.10777E-03,+27.30811E-03
+52.14027E-03,+28.23449E-03
+52.17277E-03,+20.89305E-03
+52.20527E-03,+15.40070E-03
+52.23777E-03,+15.24557E-03
+52.27027E-03,+18.37737E-03
+52.30277E-03,+25.15244E-03
+52.33527E-03,+26.74542E-03
+52.36777E-03,+18.32688E-03
+52.40027E-03,+16.52902E-03
+52.43277E-03,+20.12254E-03
+52.46527E-03,+29.25890E-03
+52.49777E-03,+29.20989E-03
+52.53027E-03,+19.76400E-03
+52.56277E-03,+14.52775E-03
+52.59527E-03,+15.91290E-03
+52.62777E-03,+24.43388E-03
+52.66027E-03,+26.48859E-03
+52.69278E-03,+24.38340E-03
+52.72528E-03,+18.22444E-03
+52.75778E-03,+15.55363E-03
+52.79028E-03,+16.94025E-03
+52.82278E-03,+19.24959E-03
+52.85528E-03,+23.45923E-03
+52.88778E-03,+22.17651E-03
+52.92028E-03,+17.14587E-03
+52.95278E-03,+19.71131E-03
+52.98528E-03,+24.38340E-03
+53.01778E-03,+24.33218E-03
+53.05028E-03,+17.55711E-03
+53.08278E-03,+14.88629E-03
+53.11528E-03,+16.99148E-03
+53.14778E-03,+27.10250E-03
+53.18028E-03,+28.85061E-03
+53.21278E-03,+22.33017E-03
+53.24528E-03,+16.63293E-03
+53.27778E-03,+15.60485E-03
+53.31028E-03,+25.87100E-03
+53.34278E-03,+25.56515E-03
+53.37528E-03,+22.53505E-03
+53.40778E-03,+21.09867E-03
+53.44028E-03,+18.73665E-03
+53.47278E-03,+24.38266E-03
+53.50528E-03,+25.46197E-03
+53.53778E-03,+23.40800E-03
+53.57028E-03,+19.35350E-03
+53.60278E-03,+16.78586E-03
+53.63528E-03,+20.89232E-03
+53.66778E-03,+28.02741E-03
+53.70028E-03,+26.28370E-03
+53.73278E-03,+22.43261E-03
+53.76528E-03,+20.48256E-03
+53.79778E-03,+18.01809E-03
+53.83028E-03,+22.32943E-03
+53.86278E-03,+22.79262E-03
+53.89528E-03,+22.17577E-03
+53.92778E-03,+19.35350E-03
+53.96028E-03,+16.42658E-03
+53.99278E-03,+21.30282E-03
+54.02529E-03,+21.45795E-03
+54.05779E-03,+21.55966E-03
+54.09029E-03,+19.35350E-03
+54.12279E-03,+15.34874E-03
+54.15529E-03,+22.53432E-03
+54.18779E-03,+31.21043E-03
+54.22029E-03,+27.97766E-03
+54.25279E-03,+20.12328E-03
+54.28529E-03,+15.91364E-03
+54.31779E-03,+15.39996E-03
+54.35029E-03,+24.27949E-03
+54.38279E-03,+27.05348E-03
+54.41529E-03,+23.71606E-03
+54.44779E-03,+18.99422E-03
+54.48029E-03,+16.11852E-03
+54.51279E-03,+23.81777E-03
+54.54529E-03,+27.20714E-03
+54.57779E-03,+24.99952E-03
+54.61029E-03,+17.86516E-03
+54.64279E-03,+15.24557E-03
+54.67529E-03,+16.94025E-03
+54.70779E-03,+23.56093E-03
+54.74029E-03,+26.79664E-03
+54.77279E-03,+21.14989E-03
+54.80529E-03,+18.32615E-03
+54.83779E-03,+17.65881E-03
+54.87029E-03,+25.97344E-03
+54.90279E-03,+27.97766E-03
+54.93529E-03,+23.35678E-03
+54.96779E-03,+20.12328E-03
+55.00029E-03,+17.35075E-03
+55.03279E-03,+16.99148E-03
+55.06529E-03,+17.04270E-03
+55.09779E-03,+17.71003E-03
+55.13029E-03,+12.98819E-03
+55.16279E-03,+12.62744E-03
+55.19529E-03,+20.68670E-03
+55.22779E-03,+24.69146E-03
+55.26029E-03,+24.69146E-03
+55.29279E-03,+24.33218E-03
+55.32529E-03,+24.02412E-03
+55.35780E-03,+24.02412E-03
+55.39030E-03,+24.74268E-03
+55.42280E-03,+25.35879E-03
+55.45530E-03,+26.07735E-03
+55.48780E-03,+25.97491E-03
+55.52030E-03,+25.35879E-03
+55.55280E-03,+26.07735E-03
+55.58530E-03,+26.33419E-03
+55.61780E-03,+26.38541E-03
+55.65030E-03,+26.69347E-03
+55.68280E-03,+27.05275E-03
+55.71530E-03,+27.00153E-03
+55.74780E-03,+26.69347E-03
+55.78030E-03,+26.69347E-03
+55.81280E-03,+26.33419E-03
+55.84530E-03,+26.38541E-03
+55.87780E-03,+26.33419E-03
+55.91030E-03,+26.38541E-03
+55.94280E-03,+26.33419E-03
+55.97530E-03,+26.38541E-03
+56.00780E-03,+27.05275E-03
+56.04030E-03,+27.36080E-03
+56.07280E-03,+26.28297E-03
+56.10530E-03,+26.79591E-03
+56.13780E-03,+26.95031E-03
+56.17030E-03,+26.02613E-03
+56.20280E-03,+26.38541E-03
+56.23530E-03,+25.97491E-03
+56.26780E-03,+26.43663E-03
+56.30030E-03,+27.36080E-03
+56.33280E-03,+26.64225E-03
+56.36530E-03,+26.38541E-03
+56.39780E-03,+26.69347E-03
+56.43030E-03,+26.69347E-03
+56.46280E-03,+26.69347E-03
+56.49530E-03,+27.05275E-03
+56.52780E-03,+26.28297E-03
+56.56030E-03,+25.35879E-03
+56.59280E-03,+26.07735E-03
+56.62530E-03,+26.69347E-03
+56.65780E-03,+27.05275E-03
+56.69031E-03,+26.64225E-03
+56.72281E-03,+26.02613E-03
+56.75531E-03,+26.02613E-03
+56.78781E-03,+26.38541E-03
+56.82031E-03,+26.33419E-03
+56.85281E-03,+26.74469E-03
+56.88531E-03,+27.00153E-03
+56.91781E-03,+26.69347E-03
+56.95031E-03,+25.97491E-03
+56.98281E-03,+26.43663E-03
+57.01531E-03,+26.64225E-03
+57.04781E-03,+26.38541E-03
+57.08031E-03,+26.69347E-03
+57.11281E-03,+26.69347E-03
+57.14531E-03,+27.05275E-03
+57.17781E-03,+26.64225E-03
+57.21031E-03,+25.66685E-03
+57.24281E-03,+25.35879E-03
+57.27531E-03,+25.35879E-03
+57.30781E-03,+25.71807E-03
+57.34031E-03,+27.10397E-03
+57.37281E-03,+26.95031E-03
+57.40531E-03,+26.38541E-03
+57.43781E-03,+26.69347E-03
+57.47031E-03,+26.33419E-03
+57.50281E-03,+26.74469E-03
+57.53531E-03,+27.36080E-03
+57.56781E-03,+26.64225E-03
+57.60031E-03,+26.38541E-03
+57.63281E-03,+26.69347E-03
+57.66531E-03,+26.33419E-03
+57.69781E-03,+27.10397E-03
+57.73031E-03,+27.66886E-03
+57.76281E-03,+27.00153E-03
+57.79531E-03,+26.33419E-03
+57.82781E-03,+26.74469E-03
+57.86031E-03,+26.28297E-03
+57.89281E-03,+25.71807E-03
+57.92531E-03,+26.02613E-03
+57.95781E-03,+26.02613E-03
+57.99031E-03,+26.74469E-03
+58.02282E-03,+26.64225E-03
+58.05532E-03,+26.02613E-03
+58.08782E-03,+26.74469E-03
+58.12032E-03,+26.64225E-03
+58.15282E-03,+25.66685E-03
+58.18532E-03,+26.07735E-03
+58.21782E-03,+26.33419E-03
+58.25032E-03,+26.38541E-03
+58.28282E-03,+26.33419E-03
+58.31532E-03,+26.74469E-03
+58.34782E-03,+26.64225E-03
+58.38032E-03,+27.10397E-03
+58.41282E-03,+27.66886E-03
+58.44532E-03,+27.36080E-03
+58.47782E-03,+27.00153E-03
+58.51032E-03,+26.69347E-03
+58.54282E-03,+27.41202E-03
+58.57532E-03,+27.66886E-03
+58.60782E-03,+27.36080E-03
+58.64032E-03,+26.64225E-03
+58.67282E-03,+26.74469E-03
+58.70532E-03,+26.64225E-03
+58.73782E-03,+26.38541E-03
+58.77032E-03,+26.69347E-03
+58.80282E-03,+25.97491E-03
+58.83532E-03,+25.71807E-03
+58.86782E-03,+26.38541E-03
+58.90032E-03,+26.69347E-03
+58.93282E-03,+26.33419E-03
+58.96532E-03,+26.02613E-03
+58.99782E-03,+26.74469E-03
+59.03032E-03,+26.64225E-03
+59.06282E-03,+26.74469E-03
+59.09532E-03,+26.64225E-03
+59.12782E-03,+26.38541E-03
+59.16032E-03,+27.05275E-03
+59.19282E-03,+26.28297E-03
+59.22532E-03,+26.43663E-03
+59.25782E-03,+26.64225E-03
+59.29032E-03,+26.38541E-03
+59.32282E-03,+26.33419E-03
+59.35533E-03,+26.38541E-03
+59.38783E-03,+26.69347E-03
+59.42033E-03,+26.33419E-03
+59.45283E-03,+26.38541E-03
+59.48533E-03,+25.61563E-03
+59.51783E-03,+25.76929E-03
+59.55033E-03,+27.05275E-03
+59.58283E-03,+27.36080E-03
+59.61533E-03,+26.28297E-03
+59.64783E-03,+26.07735E-03
+59.68033E-03,+27.05275E-03
+59.71283E-03,+26.28297E-03
+59.74533E-03,+25.71807E-03
+59.77783E-03,+25.66685E-03
+59.81033E-03,+26.43663E-03
+59.84283E-03,+27.00153E-03
+59.87533E-03,+26.69347E-03
+59.90783E-03,+26.33419E-03
+59.94033E-03,+26.02613E-03
+59.97283E-03,+25.66685E-03
+60.00533E-03,+26.07735E-03
+60.03783E-03,+25.97491E-03
+60.07033E-03,+25.71807E-03
+60.10283E-03,+26.38541E-03
+60.13533E-03,+26.69347E-03
+60.16783E-03,+26.33419E-03
+60.20033E-03,+26.02613E-03
+60.23283E-03,+26.02613E-03
+60.26533E-03,+26.02613E-03
+60.29783E-03,+26.38541E-03
+60.33033E-03,+26.69347E-03
+60.36283E-03,+25.97491E-03
+60.39533E-03,+26.07735E-03
+60.42783E-03,+25.97491E-03
+60.46033E-03,+26.07735E-03
+60.49283E-03,+27.05275E-03
+60.52533E-03,+26.64225E-03
+60.55783E-03,+25.30757E-03
+60.59033E-03,+25.41001E-03
+60.62283E-03,+26.38541E-03
+60.65533E-03,+26.33419E-03
+60.68784E-03,+26.02613E-03
+60.72034E-03,+25.66685E-03
+60.75284E-03,+26.43663E-03
+60.78534E-03,+27.00153E-03
+60.81784E-03,+26.69347E-03
+60.85034E-03,+26.69347E-03
+60.88284E-03,+27.05275E-03
+60.91534E-03,+27.00153E-03
+60.94784E-03,+26.69347E-03
+60.98034E-03,+26.69347E-03
+61.01284E-03,+25.97491E-03
+61.04534E-03,+26.43663E-03
+61.07784E-03,+26.64225E-03
+61.11034E-03,+26.38541E-03
+61.14284E-03,+26.69347E-03
+61.17534E-03,+26.33419E-03
+61.20784E-03,+26.74469E-03
+61.24034E-03,+26.64225E-03
+61.27284E-03,+26.38541E-03
+61.30534E-03,+26.33419E-03
+61.33784E-03,+25.30757E-03
+61.37034E-03,+24.69146E-03
+61.40284E-03,+24.69146E-03
+61.43534E-03,+24.69146E-03
+61.46784E-03,+24.33218E-03
+61.50034E-03,+24.38340E-03
+61.53284E-03,+24.33218E-03
+61.56534E-03,+24.02412E-03
+61.59784E-03,+24.74268E-03
+61.63034E-03,+24.99952E-03
+61.66284E-03,+25.41001E-03
+61.69534E-03,+26.38541E-03
+61.72784E-03,+26.33419E-03
+61.76034E-03,+26.38541E-03
+61.79284E-03,+25.97491E-03
+61.82534E-03,+25.71807E-03
+61.85784E-03,+26.74469E-03
+61.89034E-03,+27.36080E-03
+61.92284E-03,+26.28297E-03
+61.95534E-03,+25.71807E-03
+61.98784E-03,+26.02613E-03
+62.02035E-03,+26.74469E-03
+62.05285E-03,+26.64225E-03
+62.08535E-03,+26.38541E-03
+62.11785E-03,+25.97491E-03
+62.15035E-03,+25.35879E-03
+62.18285E-03,+26.43663E-03
+62.21535E-03,+26.64225E-03
+62.24785E-03,+26.74469E-03
+62.28035E-03,+27.36080E-03
+62.31285E-03,+26.64225E-03
+62.34535E-03,+26.38541E-03
+62.37785E-03,+26.33419E-03
+62.41035E-03,+26.38541E-03
+62.44285E-03,+26.69347E-03
+62.47535E-03,+27.05275E-03
+62.50785E-03,+27.36080E-03
+62.54035E-03,+26.64225E-03
+62.57285E-03,+26.38541E-03
+62.60535E-03,+26.33419E-03
+62.63785E-03,+26.02613E-03
+62.67035E-03,+26.02613E-03
+62.70285E-03,+26.74469E-03
+62.73535E-03,+26.28297E-03
+62.76785E-03,+25.35879E-03
+62.80035E-03,+25.71807E-03
+62.83285E-03,+26.38541E-03
+62.86535E-03,+26.69347E-03
+62.89785E-03,+26.69347E-03
+62.93035E-03,+26.33419E-03
+62.96285E-03,+26.38541E-03
+62.99535E-03,+26.69347E-03
+63.02785E-03,+26.33419E-03
+63.06035E-03,+26.38541E-03
+63.09285E-03,+25.97491E-03
+63.12535E-03,+26.07735E-03
+63.15785E-03,+27.05275E-03
+63.19035E-03,+26.64225E-03
+63.22285E-03,+26.74469E-03
+63.25535E-03,+26.64225E-03
+63.28785E-03,+26.38541E-03
+63.32035E-03,+25.97491E-03
+63.35286E-03,+26.07735E-03
+63.38536E-03,+26.69347E-03
+63.41786E-03,+27.05275E-03
+63.45036E-03,+26.64225E-03
+63.48286E-03,+26.02613E-03
+63.51536E-03,+26.02613E-03
+63.54786E-03,+26.38541E-03
+63.58036E-03,+25.97491E-03
+63.61286E-03,+25.35879E-03
+63.64536E-03,+25.35879E-03
+63.67786E-03,+26.43663E-03
+63.71036E-03,+26.28297E-03
+63.74286E-03,+26.43663E-03
+63.77536E-03,+26.64225E-03
+63.80786E-03,+26.02613E-03
+63.84036E-03,+25.66685E-03
+63.87286E-03,+25.71807E-03
+63.90536E-03,+26.02613E-03
+63.93786E-03,+26.38541E-03
+63.97036E-03,+26.69347E-03
+64.00286E-03,+26.33419E-03
+64.03536E-03,+26.38541E-03
+64.06786E-03,+26.69347E-03
+64.10036E-03,+27.05275E-03
+64.13286E-03,+26.64225E-03
+64.16536E-03,+26.74469E-03
+64.19786E-03,+27.00153E-03
+64.23036E-03,+27.05275E-03
+64.26286E-03,+26.64225E-03
+64.29536E-03,+26.02613E-03
+64.32786E-03,+26.02613E-03
+64.36036E-03,+27.10397E-03
+64.39286E-03,+27.30958E-03
+64.42536E-03,+26.33419E-03
+64.45786E-03,+26.74469E-03
+64.49036E-03,+27.00153E-03
+64.52286E-03,+26.69347E-03
+64.55536E-03,+27.05275E-03
+64.58786E-03,+27.36080E-03
+64.62036E-03,+26.64225E-03
+64.65286E-03,+26.38541E-03
+64.68537E-03,+26.33419E-03
+64.71787E-03,+26.38541E-03
+64.75037E-03,+25.97491E-03
+64.78287E-03,+25.71807E-03
+64.81537E-03,+26.74469E-03
+64.84787E-03,+27.36080E-03
+64.88037E-03,+27.00153E-03
+64.91287E-03,+25.97491E-03
+64.94537E-03,+26.07735E-03
+64.97787E-03,+25.97491E-03
+65.01037E-03,+25.35879E-03
+65.04287E-03,+26.07735E-03
+65.07537E-03,+26.33419E-03
+65.10787E-03,+26.38541E-03
+65.14037E-03,+25.97491E-03
+65.17287E-03,+25.71807E-03
+65.20537E-03,+26.02613E-03
+65.23787E-03,+26.38541E-03
+65.27037E-03,+26.69347E-03
+65.30287E-03,+25.97491E-03
+65.33537E-03,+26.07735E-03
+65.36787E-03,+25.97491E-03
+65.40037E-03,+26.43663E-03
+65.43287E-03,+27.00153E-03
+65.46537E-03,+26.33419E-03
+65.49787E-03,+26.02613E-03
+65.53037E-03,+26.38541E-03
+65.56287E-03,+26.33419E-03
+65.59537E-03,+25.66685E-03
+65.62787E-03,+25.71807E-03
+65.66037E-03,+27.10397E-03
+65.69287E-03,+27.30958E-03
+65.72537E-03,+26.69347E-03
+65.75787E-03,+26.69347E-03
+65.79037E-03,+27.05275E-03
+65.82287E-03,+26.28297E-03
+65.85537E-03,+26.07735E-03
+65.88787E-03,+27.05275E-03
+65.92037E-03,+26.64225E-03
+65.95287E-03,+26.38541E-03
+65.98537E-03,+27.05275E-03
+66.01788E-03,+26.64225E-03
+66.05038E-03,+26.02613E-03
+66.08288E-03,+26.74469E-03
+66.11538E-03,+26.28297E-03
+66.14788E-03,+26.07735E-03
+66.18038E-03,+27.05275E-03
+66.21288E-03,+27.36080E-03
+66.24538E-03,+27.00153E-03
+66.27788E-03,+26.69347E-03
+66.31038E-03,+26.69347E-03
+66.34288E-03,+27.05275E-03
+66.37538E-03,+26.64225E-03
+66.40788E-03,+26.74469E-03
+66.44038E-03,+27.36080E-03
+66.47288E-03,+27.36080E-03
+66.50538E-03,+27.36080E-03
+66.53788E-03,+27.36080E-03
+66.57038E-03,+27.36080E-03
+66.60288E-03,+27.00153E-03
+66.63538E-03,+26.69347E-03
+66.66788E-03,+26.69347E-03
+66.70038E-03,+25.97491E-03
+66.73288E-03,+25.71807E-03
+66.76538E-03,+26.38541E-03
+66.79788E-03,+25.97491E-03
+66.83038E-03,+26.79591E-03
+66.86288E-03,+27.30958E-03
+66.89538E-03,+26.69347E-03
+66.92788E-03,+26.33419E-03
