Time (s),1 (AMP),
-3.86354256708,0.0687984788091853,
-3.86323256646,0.068131142121274,
-3.86292256584,0.0687984788091853,
-3.86261256522,0.069132147153141,
-3.8623025646,0.0687984788091853,
-3.86199256398,0.069132147153141,
-3.86168256336,0.0684648104652297,
-3.86137256274,0.068131142121274,
-3.86106256212,0.0687984788091853,
-3.8607525615,0.069132147153141,
-3.86044256088,0.0694658154970966,
-3.86013256026,0.0687984788091853,
-3.85982255964,0.0684648104652297,
-3.85951255902,0.069132147153141,
-3.8592025584,0.0687984788091853,
-3.85889255778,0.0684648104652297,
-3.85858255716,0.0687984788091853,
-3.85827255654,0.068131142121274,
-3.85796255592,0.068131142121274,
-3.8576525553,0.0684648104652297,
-3.85734255468,0.0677974737773184,
-3.85703255406,0.069132147153141,
-3.85672255344,0.0701331521850079,
-3.85641255282,0.0697994838410523,
-3.8561025522,0.0687984788091853,
-3.85579255158,0.069132147153141,
-3.85548255096,0.0694658154970966,
-3.85517255034,0.0687984788091853,
-3.85486254972,0.069132147153141,
-3.8545525491,0.0684648104652297,
-3.85424254848,0.069132147153141,
-3.85393254786,0.0697994838410523,
-3.85362254724,0.0674638054333627,
-3.85331254662,0.068131142121274,
-3.853002546,0.0687984788091853,
-3.85269254538,0.0687984788091853,
-3.85238254476,0.069132147153141,
-3.85207254414,0.069132147153141,
-3.85176254352,0.0687984788091853,
-3.8514525429,0.069132147153141,
-3.85114254228,0.068131142121274,
-3.85083254166,0.0687984788091853,
-3.85052254104,0.0687984788091853,
-3.85021254042,0.069132147153141,
-3.8499025398,0.0687984788091853,
-3.84959253918,0.0694658154970966,
-3.84928253856,0.068131142121274,
-3.84897253794,0.0677974737773184,
-3.84866253732,0.0687984788091853,
-3.8483525367,0.069132147153141,
-3.84804253608,0.0687984788091853,
-3.84773253546,0.069132147153141,
-3.84742253484,0.069132147153141,
-3.84711253422,0.0684648104652297,
-3.8468025336,0.0694658154970966,
-3.84649253298,0.0687984788091853,
-3.84618253236,0.069132147153141,
-3.84587253174,0.0687984788091853,
-3.84556253112,0.074804509000387,
-3.8452525305,0.074804509000387,
-3.84494252988,0.0684648104652297,
-3.84463252926,0.069132147153141,
-3.84432252864,0.0697994838410523,
-3.84401252802,0.0708004888729192,
-3.8437025274,0.0728024989366531,
-3.84339252678,0.0714678255608305,
-3.84308252616,0.0687984788091853,
-3.84277252554,0.0711341572168749,
-3.84246252492,0.0708004888729192,
-3.8421525243,0.074804509000387,
-3.84184252368,0.0768065190641209,
-3.84153252306,0.0701331521850079,
-3.84122252244,0.0697994838410523,
-3.84091252182,0.0687984788091853,
-3.8406025212,0.0724688305926975,
-3.84029252058,0.074804509000387,
-3.83998251996,0.0734698356245644,
-3.83967251934,0.0687984788091853,
-3.83936251872,0.0744708406564314,
-3.8390525181,0.0701331521850079,
-3.83874251748,0.0731361672806088,
-3.83843251686,0.0764728507201653,
-3.83812251624,0.0711341572168749,
-3.83781251562,0.0721351622487418,
-3.837502515,0.0718014939047862,
-3.83719251438,0.0684648104652297,
-3.83688251376,0.0711341572168749,
-3.83657251314,0.0718014939047862,
-3.83626251252,0.0684648104652297,
-3.8359525119,0.0728024989366531,
-3.83564251128,0.0708004888729192,
-3.83533251066,0.0764728507201653,
-3.83502251004,0.0674638054333627,
-3.83471250942,0.0711341572168749,
-3.8344025088,0.0704668205289636,
-3.83409250818,0.0701331521850079,
-3.83378250756,0.0728024989366531,
-3.83347250694,0.0697994838410523,
-3.83316250632,0.0708004888729192,
-3.8328525057,0.0708004888729192,
-3.83254250508,0.0734698356245644,
-3.83223250446,0.0627924486179836,
-3.83192250384,0.069132147153141,
-3.83161250322,0.0764728507201653,
-3.8313025026,0.0654617953696288,
-3.83099250198,0.0684648104652297,
-3.83068250136,0.0687984788091853,
-3.83037250074,0.0697994838410523,
-3.83006250012,0.0697994838410523,
-3.8297524995,0.0694658154970966,
-3.82944249888,0.068131142121274,
-3.82913249826,0.0708004888729192,
-3.82882249764,0.0704668205289636,
-3.82851249702,0.0711341572168749,
-3.8282024964,0.0721351622487418,
-3.82789249578,0.0607904385542497,
-3.82758249516,0.0694658154970966,
-3.82727249454,0.0731361672806088,
-3.82696249392,0.0711341572168749,
-3.8266524933,0.0674638054333627,
-3.82634249268,0.061457775242161,
-3.82603249206,0.0718014939047862,
-3.82572249144,0.0711341572168749,
-3.82541249082,0.0697994838410523,
-3.8251024902,0.0674638054333627,
-3.82479248958,0.0684648104652297,
-3.82448248896,0.069132147153141,
-3.82417248834,0.0711341572168749,
-3.82386248772,0.0687984788091853,
-3.8235524871,0.0611241068982054,
-3.82324248648,0.0657954637135845,
-3.82293248586,0.0708004888729192,
-3.82262248524,0.0611241068982054,
-3.82231248462,0.068131142121274,
-3.822002484,0.0714678255608305,
-3.82169248338,0.0697994838410523,
-3.82138248276,0.0721351622487418,
-3.82107248214,0.0677974737773184,
-3.82076248152,0.0741371723124757,
-3.8204524809,0.068131142121274,
-3.82014248028,0.0718014939047862,
-3.81983247966,0.0734698356245644,
-3.81952247904,0.0671301370894071,
-3.81921247842,0.069132147153141,
-3.8189024778,0.0731361672806088,
-3.81859247718,0.068131142121274,
-3.81828247656,0.069132147153141,
-3.81797247594,0.0697994838410523,
-3.81766247532,0.0697994838410523,
-3.8173524747,0.0704668205289636,
-3.81704247408,0.0718014939047862,
-3.81673247346,0.0697994838410523,
-3.81642247284,0.0768065190641209,
-3.81611247222,0.0677974737773184,
-3.8158024716,0.0771401874080766,
-3.81549247098,0.0704668205289636,
-3.81518247036,0.0708004888729192,
-3.81487246974,0.0754718456882983,
-3.81456246912,0.0704668205289636,
-3.8142524685,0.0674638054333627,
-3.81394246788,0.0741371723124757,
-3.81363246726,0.0711341572168749,
-3.81332246664,0.0738035039685201,
-3.81301246602,0.0697994838410523,
-3.8127024654,0.0694658154970966,
-3.81239246478,0.075805514032254,
-3.81208246416,0.0718014939047862,
-3.81177246354,0.0768065190641209,
-3.81146246292,0.0704668205289636,
-3.8111524623,0.0728024989366531,
-3.81084246168,0.0768065190641209,
-3.81053246106,0.0714678255608305,
-3.81022246044,0.0704668205289636,
-3.80991245982,0.0657954637135845,
-3.8096024592,0.0774738557520323,
-3.80929245858,0.0687984788091853,
-3.80898245796,0.0674638054333627,
-3.80867245734,0.0677974737773184,
-3.80836245672,0.0718014939047862,
-3.8080524561,0.0704668205289636,
-3.80774245548,0.0708004888729192,
-3.80743245486,0.0754718456882983,
-3.80712245424,0.0718014939047862,
