Time (s),1 (AMP),
-3.90446264892,0.0687984788091853,
-3.9041526483,0.0687984788091853,
-3.90384264768,0.0684648104652297,
-3.90353264706,0.069132147153141,
-3.90322264644,0.0687984788091853,
-3.90291264582,0.068131142121274,
-3.9026026452,0.0684648104652297,
-3.90229264458,0.069132147153141,
-3.90198264396,0.0684648104652297,
-3.90167264334,0.0687984788091853,
-3.90136264272,0.0687984788091853,
-3.9010526421,0.068131142121274,
-3.90074264148,0.0684648104652297,
-3.90043264086,0.068131142121274,
-3.90012264024,0.0687984788091853,
-3.89981263962,0.0694658154970966,
-3.899502639,0.0687984788091853,
-3.89919263838,0.0671301370894071,
-3.89888263776,0.069132147153141,
-3.89857263714,0.0684648104652297,
-3.89826263652,0.069132147153141,
-3.8979526359,0.069132147153141,
-3.89764263528,0.0687984788091853,
-3.89733263466,0.0687984788091853,
-3.89702263404,0.069132147153141,
-3.89671263342,0.0674638054333627,
-3.8964026328,0.0674638054333627,
-3.89609263218,0.0694658154970966,
-3.89578263156,0.0684648104652297,
-3.89547263094,0.0674638054333627,
-3.89516263032,0.0694658154970966,
-3.8948526297,0.0701331521850079,
-3.89454262908,0.0697994838410523,
-3.89423262846,0.069132147153141,
-3.89392262784,0.069132147153141,
-3.89361262722,0.068131142121274,
-3.8933026266,0.0687984788091853,
-3.89299262598,0.0694658154970966,
-3.89268262536,0.0687984788091853,
-3.89237262474,0.0684648104652297,
-3.89206262412,0.0697994838410523,
-3.8917526235,0.0684648104652297,
-3.89144262288,0.069132147153141,
-3.89113262226,0.068131142121274,
-3.89082262164,0.0684648104652297,
-3.89051262102,0.069132147153141,
-3.8902026204,0.0684648104652297,
-3.88989261978,0.069132147153141,
-3.88958261916,0.0687984788091853,
-3.88927261854,0.0697994838410523,
-3.88896261792,0.069132147153141,
-3.8886526173,0.069132147153141,
-3.88834261668,0.0687984788091853,
-3.88803261606,0.069132147153141,
-3.88772261544,0.0677974737773184,
-3.88741261482,0.0684648104652297,
-3.8871026142,0.0684648104652297,
-3.88679261358,0.0687984788091853,
-3.88648261296,0.069132147153141,
-3.88617261234,0.069132147153141,
-3.88586261172,0.0694658154970966,
-3.8855526111,0.069132147153141,
-3.88524261048,0.068131142121274,
-3.88493260986,0.069132147153141,
-3.88462260924,0.0687984788091853,
-3.88431260862,0.0697994838410523,
-3.884002608,0.0687984788091853,
-3.88369260738,0.0687984788091853,
-3.88338260676,0.069132147153141,
-3.88307260614,0.0687984788091853,
-3.88276260552,0.069132147153141,
-3.8824526049,0.0694658154970966,
-3.88214260428,0.069132147153141,
-3.88183260366,0.0687984788091853,
-3.88152260304,0.0687984788091853,
-3.88121260242,0.0687984788091853,
-3.8809026018,0.0687984788091853,
-3.88059260118,0.0694658154970966,
-3.88028260056,0.0684648104652297,
-3.87997259994,0.0687984788091853,
-3.87966259932,0.0687984788091853,
-3.8793525987,0.069132147153141,
-3.87904259808,0.0687984788091853,
-3.87873259746,0.0694658154970966,
-3.87842259684,0.0694658154970966,
-3.87811259622,0.0687984788091853,
-3.8778025956,0.0694658154970966,
-3.87749259498,0.0687984788091853,
-3.87718259436,0.068131142121274,
-3.87687259374,0.0687984788091853,
-3.87656259312,0.0687984788091853,
-3.8762525925,0.0687984788091853,
-3.87594259188,0.0687984788091853,
-3.87563259126,0.0687984788091853,
-3.87532259064,0.069132147153141,
-3.87501259002,0.0694658154970966,
-3.8747025894,0.0701331521850079,
-3.87439258878,0.0684648104652297,
-3.87408258816,0.0687984788091853,
-3.87377258754,0.0687984788091853,
-3.87346258692,0.0687984788091853,
-3.8731525863,0.0687984788091853,
-3.87284258568,0.0687984788091853,
-3.87253258506,0.0687984788091853,
-3.87222258444,0.0684648104652297,
-3.87191258382,0.0684648104652297,
-3.8716025832,0.0684648104652297,
-3.87129258258,0.0687984788091853,
-3.87098258196,0.0694658154970966,
-3.87067258134,0.0694658154970966,
-3.87036258072,0.0687984788091853,
-3.8700525801,0.069132147153141,
-3.86974257948,0.069132147153141,
-3.86943257886,0.0684648104652297,
-3.86912257824,0.0687984788091853,
-3.86881257762,0.068131142121274,
-3.868502577,0.069132147153141,
-3.86819257638,0.0684648104652297,
-3.86788257576,0.0687984788091853,
-3.86757257514,0.0687984788091853,
-3.86726257452,0.0677974737773184,
-3.8669525739,0.0687984788091853,
-3.86664257328,0.0684648104652297,
-3.86633257266,0.0687984788091853,
-3.86602257204,0.0694658154970966,
-3.86571257142,0.0694658154970966,
-3.8654025708,0.0684648104652297,
-3.86509257018,0.0687984788091853,
-3.86478256956,0.069132147153141,
-3.86447256894,0.0684648104652297,
-3.86416256832,0.0687984788091853,
-3.8638525677,0.0697994838410523,
-3.86354256708,0.0687984788091853,
-3.86323256646,0.068131142121274,
-3.86292256584,0.0687984788091853,
-3.86261256522,0.069132147153141,
-3.8623025646,0.0687984788091853,
-3.86199256398,0.069132147153141,
-3.86168256336,0.0684648104652297,
-3.86137256274,0.068131142121274,
-3.86106256212,0.0687984788091853,
-3.8607525615,0.069132147153141,
-3.86044256088,0.0694658154970966,
-3.86013256026,0.0687984788091853,
-3.85982255964,0.0684648104652297,
-3.85951255902,0.069132147153141,
-3.8592025584,0.0687984788091853,
-3.85889255778,0.0684648104652297,
